,Title,Link,modified,created
FALSE,Spitfire Audio - BML Low Brass,https://drive.google.com/file/d/11hsSuetw9mRuZBvw4yRhYRIb_1uAEIJ4/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Spitfire Audio - BML Horn Section Vol.1,https://drive.google.com/file/d/1GW7cvMa-b2Imj2TziZRGT9kWPjLeZdBA/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - The Trombone 3.0,https://drive.google.com/file/d/1QmNB_uaEnLdA06aFkGWzwksWd9YU67he/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Spitfire Audio - BML BONES Vol.1,https://drive.google.com/file/d/1XNDIH4ALZ5a1iyqVNdNLZDhKDABc6Wke/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - The Trombone,https://drive.google.com/file/d/1gjK1SQhiOFOi3_lwH7vRK_ZIXlj8mkev/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - The Trumpet 1.01,https://drive.google.com/file/d/1sSK-TBtzG692MSD_4SczV9GANcfMi1Ib/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - The Trumpet 3.0,https://drive.google.com/file/d/1y_VmTfHKsE-SimLhFhfl4EoD5dWq3fPZ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - The Sax Brothers 1.51,https://drive.google.com/file/d/1b6JxnAZcoFkzGblO6iXWmPrv5JUK_3D6/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - French Horn _ Tuba 1.0,https://drive.google.com/file/d/1i52QGIKAL32PztE6gdCjHDIhueGutLI8/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sample Modeling - French Horn _ Tuba 3.0,https://drive.google.com/file/d/1zb_4mu46O2u2c2wKFnpkkgnf7b-Nfr1S/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,ProjectSam - Orchestral Brass Classic,https://drive.google.com/file/d/1bG2G_aZR-kNGT_e40lJvgk6l0kKLzM4X/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,ProjectSAM - Orchestral Brass Classic 1.2 Update,https://drive.google.com/file/d/1eEoa2Ve4xi9CxHc-RejBAdhOaMBT2tyb/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Musical Sampling - Trailer Brass,https://drive.google.com/file/d/1tho743KtGp-aY8lQvTIH1HMPAvuXtvGy/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Bravura Scoring Brass Complete,https://drive.google.com/file/d/1CxQfIlKx34-pBlJECCxgnO_v_taBsETk/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Native Instruments - Brass Ensemble (Symphony Series),https://drive.google.com/file/d/1O_x1S2-Rk0LEOmn-vB_3DdT5EGRCwOi8/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Shreddage 2 IBZ,https://drive.google.com/file/d/1wy5sCmQgbqXDS9zL8RVLIKH6BCEEmYiU/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Native Instruments - Brass Solo (Symphony Series),https://drive.google.com/file/d/1r5VaiyrAxZJec9jBwOebqYBSFyukjJUu/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Musical Sampling - Adventure Brass,https://drive.google.com/file/d/15XmtpHehhMH2fg5WuxFZUWeuhXS4hRpn/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Kirk Hunter Studios - Diamond Symphony Orchestra - Brass,https://drive.google.com/file/d/1HFaI6zHqqpo4moMeNZJvG3CcTNi0HyrL/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Kids Band - Toy Trumpet,https://drive.google.com/file/d/1TXgdnTsmFFN877V8Cc7RC77Ilv9xNjD3/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Auddict - Octohorn,https://drive.google.com/file/d/1dFBMpNeaq9pO4-5_oCv7p3KJCsh2exWP/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Mega Brass,https://drive.google.com/file/d/1-rXWjiDKKaInnz31YtQmZSUXQ1ovqWI7/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Straight Ahead Jazz Horns,https://drive.google.com/file/d/1491rC_uxkZfdcXaEmi0A4AmWze4oEqQc/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Garritan - Jazz and Big Band,https://drive.google.com/file/d/1x6Aotm2TJyvylIBoeA8Nkw6trIuF6sX-/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Fable Sounds - Broadway Big Band,https://drive.google.com/file/d/11h6-jLS_BXYMxgxMlFha0exsrBcrGHDN/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Embertone - Chapman Trumpet,https://drive.google.com/file/d/1BPvj52IIUh_QPjKGxkIuK4bpwv6sB7_T/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Auddict - Master Brass Trumpets v1.1,https://drive.google.com/file/d/1CYfkM607hzVA6JpkDM435ufvWuYO2N3c/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Embertone - Mouth Trumpet,https://drive.google.com/file/d/1NUOs1Se7_AHAhTn_pO1UntHYawUxsTYA/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - Cinebrass,https://drive.google.com/file/d/1p0874et_cpiQ0tVrOOPbd_ERmf_jc3iu/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Auddict - Master Brass Tubas v1.1,https://drive.google.com/file/d/11TmOMdv_sRfqUqWsC_JX16voWySJ8sbd/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - CineBrass Twelve Horn Ensemble,https://drive.google.com/file/d/1EuXSTeTGScZNiNAAky6oy5LDFZgbQMzl/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Spitfire Audio - PP005 Inder Goldfinger Percussionist Part 2,https://drive.google.com/file/d/10tOewWX-rmWQrAsbDAlx7xE6bZHGk8ad/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - CineBrass Pro,https://drive.google.com/file/d/1B6xHR2JWeRQuhqxs2fIedNkKFmMcBU4H/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - CineBrass PRO Expansion,https://drive.google.com/file/d/1Qx6Fwo-ZCUgA05tj7dxRcknrZy58OMHT/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - CineBrass Descant Horn,https://drive.google.com/file/d/1mbMRkd7OMk_y_fhC-K2WLv44DWHNChg2/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - CineBrass Core v1.6 UPDATE,https://drive.google.com/file/d/1vGajtX4s2BJ8ABoitEdZVTDayKcRYSw8/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - CineBrass Core,https://drive.google.com/file/d/1wA7wGNQrwheCXJDSBTNaqSnoMCF08SiW/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - First Call Horns,https://drive.google.com/file/d/1NkLHvgyul33co3vq48iqNI-HefEwuuZm/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Auddict - Master Brass Trombones,https://drive.google.com/file/d/1H9LueBX7A_hnvXPocctfCC0rMb1ELcXV/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Voice of Rapture The Tenor Part 1,https://drive.google.com/file/d/1khqzICWFtZxILDKGs99ZW5uTSsIrh3df/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Strezov Sampling - WOTAN Male Choir v1.1,https://drive.google.com/file/d/1O4mrc1Bn76jpHIyHihoYbJiJCpG-qR5r/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - CAGE Brass,https://drive.google.com/file/d/11NsK-E-AVUf1LkbyNaM1M0DSVINRr1GX/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Voice of Rapture The Tenor Part 2,https://drive.google.com/file/d/15AlaKlJSGBBpNyg0L0x7PEAshlnPKbrz/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Spitfire Audio - PP005 Inder Goldfinger Percussionist Part 1,https://drive.google.com/file/d/1EBCsyzTuO38B9B5Sd9-vMh7n6_KCyZKP/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - CAGE Brass (Darren VanBuren_s conflicted copy 2017-06-06),https://drive.google.com/file/d/1s7ot9dTcAR8c4iAqOYo6eaStWP3jseTQ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Strezov Sampling - Storm Choir 1,https://drive.google.com/file/d/1n4e41T3WAk2XM7eKtyFNjjiyji2Ay27Z/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Strezov Sampling - Storm Choir 2,https://drive.google.com/file/d/1qUpwb2iGxT8x35Y21TfjuIs4IYau_skU/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Voices of Rapture,https://drive.google.com/file/d/1NzR3yBPaO5tPGfzmNWcPqXNJ-7gHmVL9/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Strezov Sampling - Tropar,https://drive.google.com/file/d/1uzUNjN4-ZcvcsjoL8jvTR2pkh1HtpQQg/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - Liberis v2.0,https://drive.google.com/file/d/1sxUrOSjjMlS2U_1FnvdwN2rylZpecEvZ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Orchestral Tools - Berlin Percussion,https://drive.google.com/file/d/1BhwDrNMa7tB2GRSUd2vB0csI4CdFKl0-/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Voice of Rapture The Soprano,https://drive.google.com/file/d/1wcw15mdNprNiY1E5Fsj4oGr5oR9bc8HH/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Diо _ Sоundirоn - Choirs Bundle,https://drive.google.com/file/d/1HQXyygkPnhBTpsLlLU-qcnBub2oulwLJ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Requiem Light 3.0,https://drive.google.com/file/d/154DEcOGd92tajYf7om4B5TmkNFnmbB42/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Venus Symphonic Women_s Choir,https://drive.google.com/file/d/176JTyOX6tG3r19efPUmtvaPeWh-2Shoc/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Requiem Light,https://drive.google.com/file/d/1qQ8hSc026obRMEfpmqFYd9JA1GWlUZjB/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Olympus Elements,https://drive.google.com/file/d/17WW3LvpVHhvBlFPlzMthaxZ3q2NBOxrs/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Mercury Boys Choir,https://drive.google.com/file/d/1HexZX0M93t9REf83nidDq4wcuZbKPEUk/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Questionably Barbershop,https://drive.google.com/file/d/1iouggHUl6rBewtMKuKkhq9XXZ9qPVP3B/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Olympus Micro Choir 2.0,https://drive.google.com/file/d/1x54tK17oI1fNkntHXhQyQf4olhFBCrtH/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Mars Symphonic Men_s Choir,https://drive.google.com/file/d/1R9tcqBZCqWGg5hH1EnV8t5S99jfak8Hj/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Sonokinetic - Tutti Vox,https://drive.google.com/file/d/1hVcFfGnC059_3liDP_wFLJ_FydoRTqB1/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,East West Quantum Leap - Symphonic Choirs,https://drive.google.com/file/d/1RKBePLlf49UX5GLW9PuRFJYPUuqQqkIn/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,SonicCouture - Crowd Choir,https://drive.google.com/file/d/1Mvd6ilakBhjilAsD-bkJG-2jUVtu1NH9/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Hollow Sun - INIL Choir,https://drive.google.com/file/d/1fFN_c8yIBzUvn6al-VOH1TE0qogJplLU/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Auddict - Celestial Voices Ceres,https://drive.google.com/file/d/1op7orywJ-uOSppHGys79nF-BI9iUs-nJ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - Voxos,https://drive.google.com/file/d/1xqu8jmis3gxvWiyLe7BWojkNKVjplg5n/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,East West Quantum Leap - Symphonic Choirs [Repack],https://drive.google.com/file/d/1YohAKfMinhCtyyxAdxBamDBF0aCVGZ7-/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Cinesamples - Voxos 2,https://drive.google.com/file/d/1uTzzay6R3XlrkiUGQyo-gpRRN2zDA8Hd/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,East West Quantum Leap - Voices of Apocalypse,https://drive.google.com/file/d/1z7lR2poCF1qXMNyxM3AciB4fSHs64Vx5/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Modern Gospel Hits,https://drive.google.com/file/d/1VSiMsvXeYWNJe5BAqlk96SzhmbkIfmN3/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Rhapsody Orchestral Percussion (24bit),https://drive.google.com/file/d/1RlzqJqwEh5lr3v_oeHVt_L0bR461ghff/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Steel and Wood Songwriter Acoustic Sessions,https://drive.google.com/file/d/1wu3MiCZik1y3ZRjMSQgPaunSvDFOUTyR/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Switch,https://drive.google.com/file/d/1qMcVvwRUB4KGiyguLXUebqmbh1xEPsDX/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Pure Rock Hits 2,https://drive.google.com/file/d/1wqWe-9KjuzrbENs2IROOF1yvzDwcYPt5/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Suspense Cinematic Percussion and Soundbeds,https://drive.google.com/file/d/1yga4yHRg_oVsg-63yabwOHcRE0H4_hid/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Shout,https://drive.google.com/file/d/1FF-qzJ-G7uZahQctYeEZjrQZycIPF0yN/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Synthetic,https://drive.google.com/file/d/16bzHHe8goDF3pZzQLYRN4zoTGEkAllTq/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - Acoustic Grand Ensembles Vol. 1,https://drive.google.com/file/d/1wKfpdUFQIytQ4NMXRR9Ki8oszN7dO536/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - YNK Audio Body Language,https://drive.google.com/file/d/1RvZNbTVK-5a1kadrnZJN-GhCXEw9T7lS/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - The Rock Collective,https://drive.google.com/file/d/1E4NgkAEdWuHGZUdIR8nJP_o1umCEl2Hd/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Mayhem Dirty Dubstep,https://drive.google.com/file/d/1urbzDlhwVqzQ8WRGGR32BHjdZygrp7ZO/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Echo,https://drive.google.com/file/d/1pKYAObrNhS-rbnyHS0oQ8dK3-Ku0-YQB/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Samplephonics - Samplephonics 808,https://drive.google.com/file/d/1oJAE98rzgr1GOdZNjBKzfh3qlSP7hm_t/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Goth,https://drive.google.com/file/d/17H2t_oG8sttA-ambJnLNQt00c5Ezhj-7/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Gypsy Cafe,https://drive.google.com/file/d/1FIg9JQSeXbZwv2mhFlYc-3sbKFE-Hf58/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - CAGE Strings,https://drive.google.com/file/d/1OjAkOutVHILLOq8TFhxBLVF94tlZm07p/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Country Folk,https://drive.google.com/file/d/1w55LXRibvH4z1iqdEy8ppLve914hNz-y/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Americana Songwriter,https://drive.google.com/file/d/1zTq2tWO7_kpMXs99hWRRrlNpoDhlM1ei/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,SonicCouture - The Attic,https://drive.google.com/file/d/1QQuAodZNTr1E1gVGjw72H4axuRHObHYo/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Colours,https://drive.google.com/file/d/1MSafy9nfc_Oupc4uRdh2TZsVKvNEG6ja/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soniccouture - Konkrete 2,https://drive.google.com/file/d/1VsclIeQ17WMyMb0IX-9-PHqS-mxk0ukD/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Synth Magic - Digital Love Child,https://drive.google.com/file/d/1g3DhaZLX3NX0Jfaf_Gm22n0XcBXWe5SQ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Big Fish Audio - Cinematic Motion,https://drive.google.com/file/d/1NYFtE5E88TI5ciah6SjZ8QsM40mrX5Bj/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Auddict - Master Solo Woodwinds Oboe,https://drive.google.com/file/d/1WFxUyJljr-J8VIPYdQtGcWNO6U37tc9X/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soniccouture - Konkrete 3,https://drive.google.com/file/d/11-Y8RKpJS8Iv5BY0JaiQ3GJDh0Q5q0Nr/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Precisionsound - Sonic Laboratory,https://drive.google.com/file/d/1LgrfP4Y1QVBIpo3_hb-cpJuMRddBZ8Bh/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,SonicCouture - Tape Choir,https://drive.google.com/file/d/1cnIukUpOdwsBKmgP04bYVsmRpiHmn4gW/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Spitfire Audio - Analogue Foundry Pylons,https://drive.google.com/file/d/13ttYrlqEEX75D4iwkyM6dYGip78GyoGS/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,SoulViaSound - SKRUM DRUM,https://drive.google.com/file/d/17yAmWkNyv5K7NTiWIofWhU_MYT0SzIzl/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Lo,https://drive.google.com/file/d/1fzhhrGfqSHDdRWjhkPyI74h3v3BBcSJD/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Celestia,https://drive.google.com/file/d/1k7BIkxhC2YWoFFLY9EadN09WOHz37jB0/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,KeepForest - Evolution Dragon,https://drive.google.com/file/d/15eMpMLA8gID8kWlwD-72oVvet-tO4ys4/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,KeepForest - Evolution Atlantica,https://drive.google.com/file/d/1p6dBbwMgl6o6tU-HlQXw4rP2u3xUkRjJ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Binary Music - Valve 4 Op,https://drive.google.com/file/d/1uZ95au5yOBFjvnKxUIouFK1-PUJwJnQp/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Hollow Sun - You Know 6,https://drive.google.com/file/d/1Dbd-g54yyRMOWWh4o7ntwkxNzRG2Xucs/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Best Service - Nitron,https://drive.google.com/file/d/1ORiZgDTEqFx4eeu3J7gF_PzKls1Kop4x/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Brickwall Audio - Syklix,https://drive.google.com/file/d/1Gl6APbzs1NPlxNC4J9rtiWlT3zQDcffc/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Audio Imperia - Event Horizon Vol. 1,https://drive.google.com/file/d/1KP-agVFLHa-vv-r2ROYkDLBQHkdUtRsB/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Brickwall Audio - Advanced Distortion,https://drive.google.com/file/d/1KSAJZlp6Qv-k5TVH3NCSlZEN1T5n4auI/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Brickwall Audio - Deviant States,https://drive.google.com/file/d/1S8-mqovq7y-m1QNKbnwGSkAm_6nePJdc/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - KORON Traditional Instruments of Iran,https://drive.google.com/file/d/1Ap61VRwOAiHlZipD1MqO93ALB-ZpwybN/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Koto Nation,https://drive.google.com/file/d/1GszWy4vKpB7bRZEHfHztIr267ZN9l1CC/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soundiron - Street Erhu,https://drive.google.com/file/d/17iAWvFMOHHcM8-UWL3ofRt6AunqMg7AX/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,"SONiVOX - Silk Road Middle Eastern Instruments (Kontakt, nki, wav)",https://drive.google.com/file/d/1wv8fOQ6MZx5zNDn3Se4P7AR4S9qNtprP/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,SonicCouture - Wassalou Balafon,https://drive.google.com/file/d/18rBIE_8vyX_dYgGEiz-kAzsbBx7EvDtP/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Plectra Series 1 - 8 String Acoustic Bouzouki 1.1,https://drive.google.com/file/d/1aO3_EeKYZ-n8iiwnjhiuQdtFJuTch4FZ/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Native Instruments - Discovery Series West Africa,https://drive.google.com/file/d/14OFQqOcPlqh2nSMhqzdabUsGddWMcIAb/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Native Instruments - Discovery Series West Africa v1.3,https://drive.google.com/file/d/1Rw7B2d6fV3e8AAAiGQQ7D6V-JFQUkFiA/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Native Instruments - Discovery Series Balinese Gamelan,https://drive.google.com/file/d/1SivXiO9S3TTZ5L9ivb1efSFIuFa9XbIv/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition MIM Lutheal Piano Grand Piano,https://drive.google.com/file/d/1gswZyOEas2_qRwEjJmCh3nfae4rAmcTD/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Sitar Nation,https://drive.google.com/file/d/1qfPYDKnrjiNKfto5jtf32Y07AtwNaufs/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition MIM Lutheal Piano Harp Tiree Stop,https://drive.google.com/file/d/1TNz3b1CzENHUxINFdL7CTw4verL1Z1CN/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Impact Soundworks - Plectra Series 3 - Kazakh Dombra,https://drive.google.com/file/d/1w5KJJWhP-RlO22Qo90oQXoG0Qf0d3pVC/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition MIM Lutheal Piano - Cimbalom,https://drive.google.com/file/d/1J1TF1pvcZ5dxeWnsyTtQuB746YEXdJh5/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - Bulbul Tarang,https://drive.google.com/file/d/18xKXe11NvHzAyBkwNTL3kZwSz_oV6OTq/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Realsamples Harpsichord,https://drive.google.com/file/d/1XHL5Y04LYXJNFY0nhrzrs2djYebyCP_p/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,East West Quantum Leap - Rare Instruments,https://drive.google.com/file/d/1agCCrDshS5SC3lvxc_A7AxaKJgEHXhzP/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - Majestica,https://drive.google.com/file/d/151_oJSYkd8I42a9RHaHc3G15fhGeFoFm/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,8Dio - Kokiriko,https://drive.google.com/file/d/15fknplX1X-wcRb-zw1TSDqU9CdeYxGYb/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann Orphica Piano,https://drive.google.com/file/d/1e6mJ6EcBHC0QzJrxaFo7t6HuddOhLyGp/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann French Harpsichord,https://drive.google.com/file/d/1Hvw8eqqGvxCD8oSUQOw1nQJJnpX3-_pL/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,SonicCouture - The Conservatoire Collection,https://drive.google.com/file/d/1juuOvF6LGv_kNM-VsCE8HayzV0Yp9kMz/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann German Lautenwerck,https://drive.google.com/file/d/1Xo72clnJOZtm3w0v6tGG0bWfS8sOf95Z/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann English Spinet,https://drive.google.com/file/d/1S-xj3pwPMUZ0hdNYr4BU7QRkI1ev4nn_/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann Italian Harpsichord II,https://drive.google.com/file/d/1k1ZwvhNZbFjOQK-MZvTjxMgRXWy42h7N/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Edition Beurmann - Italian Harpsichord III,https://drive.google.com/file/d/13P0smmZd2N0MWDeojnmGkD3fzWOpYzMC/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann Dulcitone Celesta,https://drive.google.com/file/d/1Zbr4rswrH_MCjUu1WVNI_P-KPYzVWjmb/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann English Harpsichord,https://drive.google.com/file/d/13BmvBRG1w9hphleqm3cD6daLC3wKCV-y/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann Early Pianoforte,https://drive.google.com/file/d/1-WM-Yyzg4Q41poGws13QrS0g0HjgodC4/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Wavesfactory - Newmello II,https://drive.google.com/file/d/1n2VBT3bUG0n1j9xmcc4dnjdwKNROO54D/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,realsamples - Edition Beurmann - Dutch Harpsichord,https://drive.google.com/file/d/1Kb4ooB_JdeeTRxr_SihE_8N9rF6-Blgp/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Mauro Pacella - Clavicordio Clasico,https://drive.google.com/file/d/1tkKvxa8wJRMqEZXRK-RKRXJxOe7xa6ce/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Wavesfactory - Newmello I,https://drive.google.com/file/d/1y-2zk3-jB6LAY6DMB5hGZUHQmvyuz9K7/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Spitfire Audio - North 7 Vintage Keys,https://drive.google.com/file/d/1GsHq6_ZjcXKgVCYlhlNQxcEmPJ5ZSwu6/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,sound DUST - Hammr +,https://drive.google.com/file/d/1WZWi4RMXIKog1dYrxKcG4SqQmFyDEed1/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soniccouture - Philicorda (Philips Philicorda),https://drive.google.com/file/d/1t1p7_l_v8cvbo_DyNjW85E8N8PDMKP6g/view?usp=drivesdk,9/22/2018,4/20/2020
FALSE,Soniccouture - Omnichord (Suzuki Omnichord),https://drive.google.com/file/d/15Ke9mqwZqNQ0_-l--kdOx-HpAuG3gavO/view?usp=drivesdk,9/22/2018,4/20/2020
